steps_mean,steps_median,steps_std,steps_min,steps_max,apples_mean,apples_median,apples_std,apples_min,apples_max,fitness_mean,fitness_median,fitness_std,fitness_min,fitness_max
421.326,265.5,409.5173415831536,1.0,2215.0,18.568666666666665,12.0,17.888952407064597,0.0,97.0,2.148610044586022e+26,92008.70707827955,5.783432735539177e+27,2.0,1.5845632502852868e+29
420.31533333333334,266.0,403.3517090971049,1.0,2310.0,17.99,11.0,17.99219923559467,0.0,97.0,4.227356744022998e+26,77568.40094129664,8.171723646547779e+27,2.0,1.5845632502852868e+29
484.8186666666667,367.0,404.3227989922024,1.0,2220.0,21.217333333333332,17.0,17.77239712462997,0.0,97.0,1.1601217892121035e+26,306499.91756965144,4.099691659148552e+27,2.0,1.5845632502852868e+29
516.826,307.5,472.67615664145086,1.0,2456.0,21.871333333333332,13.0,20.693028895956456,0.0,97.0,2.6753719354908466e+26,113201.00767621673,6.132487087994805e+27,2.0,1.5845632502852868e+29
491.788,311.0,455.9376175048512,1.0,2238.0,20.712666666666667,13.0,19.74317028465512,0.0,97.0,3.304604128615892e+26,113212.1736307675,7.087908938633546e+27,2.0,1.5845632502852868e+29
406.976,231.0,424.8759137567893,1.0,2297.0,17.11466666666667,10.0,18.538253735332127,0.0,97.0,2.126198419338523e+26,60246.83168488585,5.782199070763829e+27,2.0,1.5845632502852868e+29
517.534,348.0,461.6746973544612,1.0,2497.0,21.944,16.0,19.87436029997779,0.0,97.0,3.2236523454888214e+26,222697.26425684203,7.08035427873606e+27,2.0,1.5845632502852868e+29
503.33,366.0,453.45907691139377,1.0,2166.0,20.978,15.0,19.50265407579184,0.0,97.0,1.1107246424616315e+26,173242.98607982713,4.0923457596757184e+27,2.0,1.5845632502852868e+29
470.45533333333333,322.0,465.0550075043692,1.0,2108.0,19.454,13.0,20.043715989473274,0.0,97.0,3.452384263995821e+26,113025.53721655931,7.151777405125437e+27,2.0,1.5845632502852868e+29
425.8473333333333,274.5,424.139305762728,1.0,2190.0,17.742,11.0,18.675994467051368,0.0,97.0,5.2985483341951955e+26,76786.17144250177,9.133347172356182e+27,2.0,1.5845632502852868e+29
449.26666666666665,318.0,425.5502252639778,1.0,2225.0,18.964666666666666,14.0,18.589479593457035,0.0,97.0,1.1178112253374305e+26,137286.65799662343,4.092367392522133e+27,2.0,1.5845632502852868e+29
505.6446666666667,380.0,442.4956478937266,1.0,2215.0,20.608666666666668,16.0,18.962863485126807,0.0,97.0,2.133745659831621e+26,222947.19728650962,5.782446701206265e+27,2.0,1.5845632502852868e+29
577.1286666666666,473.5,463.8750493881827,1.0,2534.0,23.828666666666667,19.0,19.82629512093024,0.0,97.0,2.121817330971631e+26,753658.456106395,5.78220363198816e+27,2.0,1.5845632502852868e+29
616.87,497.5,480.770371833928,1.0,2190.0,25.316666666666666,21.0,20.38690075078167,0.0,93.0,1.5324931376995262e+25,2372771.823437049,3.672624045311446e+26,2.0,9.903520314283042e+27
623.9533333333334,529.0,471.30660560710254,1.0,2198.0,26.012,22.0,20.27503857785068,0.0,97.0,3.178109338840481e+26,4502624.916016695,7.079288465700515e+27,2.0,1.5845632502852868e+29
553.3486666666666,413.5,469.60404217974485,1.0,2236.0,23.224666666666668,17.0,20.142513701676418,0.0,97.0,1.1320771489087476e+26,313530.6857672841,4.0978087191205047e+27,2.0,1.5845632502852868e+29
717.8793333333333,670.0,472.03645421325484,1.0,2428.0,29.794666666666668,29.0,19.96357946083039,0.0,97.0,4.265277237083752e+26,537413858.4706022,8.172044993341513e+27,2.0,1.5845632502852868e+29
596.1993333333334,490.0,463.49002822738504,1.0,2175.0,24.572,20.0,19.80298334426743,0.0,97.0,2.2792355237390508e+26,1302701.6206638047,5.805500525876137e+27,2.0,1.5845632502852868e+29
583.7326666666667,488.5,465.0905186443698,1.0,2284.0,23.773333333333333,19.0,20.11833215972161,0.0,97.0,1.067956857923133e+26,754150.6397040004,4.0899823799400736e+27,2.0,1.5845632502852868e+29
762.0233333333333,716.0,481.92026877436433,1.0,2371.0,31.343333333333334,31.0,20.342208718709863,0.0,97.0,2.4317484470634125e+26,2148102933.6260242,5.872214958085071e+27,2.0,1.5845632502852868e+29
680.8,616.0,462.4207204123391,1.0,2456.0,28.181333333333335,26.0,19.657851312445676,0.0,97.0,2.12144145160952e+26,67553256.863244,5.782146017805078e+27,2.0,1.5845632502852868e+29
654.8693333333333,601.5,450.6674460466633,1.0,2069.0,27.088,26.0,19.229844582488614,0.0,91.0,1.6845685080994596e+24,67544396.09138587,6.39126522497733e+25,2.0,2.4758800785707605e+27
681.676,667.0,425.26219875585775,1.0,2067.0,28.842666666666666,30.0,18.184954758138815,0.0,97.0,2.3820521808996907e+26,1074323764.3600829,5.870910424934887e+27,2.0,1.5845632502852868e+29
705.118,665.0,445.28189731449896,1.0,2240.0,29.164,28.5,18.928385315886473,0.0,97.0,1.3210822253566746e+26,403180336.75787604,4.215171766434701e+27,2.0,1.5845632502852868e+29
742.5633333333334,687.0,490.7619348070463,1.0,2399.0,30.167333333333332,29.0,20.132742805909206,0.0,97.0,4.328281784200582e+26,537412608.9945729,8.176198906913539e+27,2.0,1.5845632502852868e+29
655.7633333333333,567.0,484.007953779917,1.0,2402.0,26.50733333333333,23.0,20.219873381293848,0.0,97.0,4.24476370165391e+26,8729268.601834193,8.171720287584741e+27,2.0,1.5845632502852868e+29
612.2486666666666,501.0,468.4133190871308,1.0,2276.0,24.372666666666667,20.0,19.414164576984046,0.0,97.0,2.25788761309575e+26,1299681.8844285929,5.804226903083547e+27,2.0,1.5845632502852868e+29
613.8713333333334,512.0,471.71434588271273,1.0,2370.0,23.991333333333333,19.0,19.462320645002457,0.0,97.0,3.2768579722793805e+26,752418.7578238285,7.083878642800697e+27,2.0,1.5845632502852868e+29
614.3133333333334,516.5,485.77104259334175,1.0,2202.0,24.692,21.0,20.312684116088647,0.0,97.0,5.4209713529500226e+26,2364088.577649286,9.146722421304601e+27,2.0,1.5845632502852868e+29
562.7386666666666,428.5,475.1226000078529,1.0,2411.0,22.592,17.0,19.945196648148983,0.0,97.0,4.279198290746948e+26,310592.1444004461,8.172208527600894e+27,2.0,1.5845632502852868e+29
575.7586666666666,463.0,476.4688885522561,1.0,2282.0,23.288,18.0,19.8392470287223,0.0,97.0,3.283289072670525e+26,470278.5236629889,7.084058480456761e+27,2.0,1.5845632502852868e+29
569.0786666666667,468.5,457.4801028222126,1.0,2158.0,23.34,19.0,19.277043341757572,0.0,97.0,1.0833998784654893e+26,752725.9674444168,4.090518399734778e+27,2.0,1.5845632502852868e+29
725.122,680.0,488.83823546172545,1.0,2180.0,29.430666666666667,29.0,20.61232300240697,0.0,97.0,3.1735555948488395e+26,537402068.3587428,7.079278596803453e+27,2.0,1.5845632502852868e+29
596.548,450.5,507.0254481082121,1.0,2368.0,23.788666666666668,18.0,21.013995452766448,0.0,97.0,3.312130483725818e+26,460682.5746140459,7.097164595681997e+27,2.0,1.5845632502852868e+29
573.936,434.5,476.6268252738894,1.0,2306.0,22.852666666666668,17.0,20.18614110940694,0.0,97.0,2.4620365586761922e+26,314083.2033045129,5.876476979779994e+27,2.0,1.5845632502852868e+29
648.5673333333333,546.0,473.6108699479868,1.0,2197.0,26.196666666666665,22.0,20.233157330371245,0.0,97.0,2.117656192800234e+26,4500687.699020373,5.782152779963214e+27,2.0,1.5845632502852868e+29
594.2206666666667,485.0,506.17007020653534,1.0,2143.0,23.914666666666665,18.5,21.338214191653645,0.0,97.0,2.125254602060061e+26,604537.0916769245,5.782154228377514e+27,2.0,1.5845632502852868e+29
594.7086666666667,410.0,510.6711033449568,1.0,2306.0,24.473333333333333,17.0,21.637836203177883,0.0,97.0,9.561711046183815e+26,313942.1685531412,1.223743551869201e+28,2.0,1.5845632502852868e+29
569.5173333333333,409.5,492.28285266997557,1.0,2270.0,23.399333333333335,17.0,21.056270631070664,0.0,97.0,4.376904903291347e+26,312877.9158872367,8.18702176774345e+27,2.0,1.5845632502852868e+29
561.3253333333333,428.5,493.40401649313264,1.0,2326.0,23.025333333333332,17.0,20.94702902296383,0.0,97.0,1.3688217713814915e+26,314937.8734907198,4.2171169003433097e+27,2.0,1.5845632502852868e+29
468.048,292.0,462.3082597459549,1.0,2286.0,19.18,11.5,19.744626273157632,0.0,97.0,4.3266585893976235e+26,82510.42438916606,8.176203346741648e+27,2.0,1.5845632502852868e+29
486.05066666666664,315.0,461.5916349251673,1.0,2272.0,19.936,14.0,19.316518941051463,0.0,94.0,1.3347964475921264e+25,133633.18650297663,5.112582014318944e+26,2.0,1.9807040628566084e+28
673.556,620.5,481.344936814893,1.0,2337.0,28.143333333333334,27.0,20.533455356780284,0.0,97.0,3.172501064652748e+26,134691977.37868005,7.079282899835021e+27,2.0,1.5845632502852868e+29
606.2606666666667,496.0,489.91556897036406,1.0,2297.0,25.234666666666666,21.0,21.202128782008867,0.0,97.0,2.119322159841924e+26,2371542.42826962,5.782148419714048e+27,2.0,1.5845632502852868e+29
531.1293333333333,352.0,480.90645168565675,1.0,2242.0,22.024,15.0,20.687212410891256,0.0,97.0,7.395615700345518e+26,172472.69654077632,1.0799334225455983e+28,2.0,1.5845632502852868e+29
547.3246666666666,415.5,470.7060971826145,1.0,2218.0,22.663333333333334,17.0,20.10540529863107,0.0,97.0,1.0753149123206543e+26,311599.04456210556,4.0901690867222797e+27,2.0,1.5845632502852868e+29
542.436,383.5,463.4707519401844,1.0,2338.0,22.162666666666667,16.0,19.492465370553372,0.0,97.0,1.0812062953982835e+26,222751.03462583708,4.0905202882684853e+27,2.0,1.5845632502852868e+29
569.1886666666667,396.0,478.5751641468895,1.0,2475.0,22.970666666666666,16.0,19.81714256787682,0.0,97.0,2.247109443230326e+26,225493.6524509506,5.804221825089653e+27,2.0,1.5845632502852868e+29
592.5786666666667,419.5,486.5556972004564,1.0,2284.0,24.044666666666668,17.0,20.200660176230762,0.0,97.0,3.327766269044174e+26,314699.5152121069,7.085129882646239e+27,2.0,1.5845632502852868e+29
579.278,431.0,474.4750341686413,1.0,2488.0,23.920666666666666,17.0,19.926189790212167,0.0,97.0,7.663957498837298e+26,312950.80995779193,1.0845812570964652e+28,2.0,1.5845632502852868e+29
507.86066666666665,348.0,446.7488958235438,1.0,2306.0,20.835333333333335,15.0,18.865529895081725,0.0,94.0,1.3683092309466888e+25,171115.44915226463,5.114863979633609e+26,2.0,1.9807040628566084e+28
618.838,447.5,498.7368348364362,1.0,2585.0,25.029333333333334,18.0,20.876537218184012,0.0,97.0,9.60003528383437e+26,461993.88949151733,1.2237897610917005e+28,2.0,1.5845632502852868e+29
635.3906666666667,505.0,504.98641240422387,1.0,2360.0,25.849333333333334,21.0,21.114859685907355,0.0,97.0,4.651522366993864e+26,2377148.94053383,8.249383222212962e+27,2.0,1.5845632502852868e+29
640.496,487.0,512.5768566605402,1.0,2255.0,26.063333333333333,20.0,21.247540772731533,0.0,97.0,7.52787309349184e+26,1301797.0200185596,1.0800567164636101e+28,2.0,1.5845632502852868e+29
631.9246666666667,492.0,516.4916446483481,1.0,2462.0,25.62,20.0,21.581402487635813,0.0,97.0,9.829320543726569e+26,1301146.93771923,1.2278073310984751e+28,2.0,1.5845632502852868e+29
599.6386666666667,466.0,488.5649299443786,1.0,2316.0,24.070666666666668,18.0,20.194066939464065,0.0,97.0,3.234045877890258e+26,469047.1585365983,7.080392467657384e+27,2.0,1.5845632502852868e+29
589.6946666666666,426.5,509.74276921949127,1.0,2467.0,23.029333333333334,16.0,20.916097617757373,0.0,97.0,6.439561135280857e+26,225003.3453119492,1.0005034013011417e+28,2.0,1.5845632502852868e+29
585.388,411.0,507.61324003221193,1.0,2297.0,22.977333333333334,15.0,20.977213499943748,0.0,97.0,6.619814212254639e+26,173819.97402819776,1.0052014793484988e+28,2.0,1.5845632502852868e+29
590.0253333333334,441.0,495.2092776711231,1.0,2367.0,23.212666666666667,17.0,20.312872098472162,0.0,97.0,4.268915635993236e+26,309625.5241658601,8.17257288747976e+27,2.0,1.5845632502852868e+29
588.562,449.5,486.0082106535513,1.0,2340.0,23.336666666666666,18.0,20.04928898711595,0.0,97.0,7.536274598625371e+26,458173.5352541362,1.0810513180182838e+28,2.0,1.5845632502852868e+29
587.0886666666667,416.0,507.4383254526822,1.0,2455.0,23.014,16.0,20.919603342319853,0.0,97.0,5.632233872842452e+26,220948.88885972902,9.163408986216597e+27,2.0,1.5845632502852868e+29
605.994,479.5,504.7893718809856,1.0,2537.0,24.497333333333334,19.0,21.013630327850436,0.0,97.0,2.3853284175146126e+26,750452.4645527268,5.870906661667525e+27,2.0,1.5845632502852868e+29
636.4286666666667,537.0,492.42724089780233,1.0,2681.0,25.792666666666666,20.0,20.48593858126973,0.0,97.0,3.2569643762008505e+26,1305023.9728675438,7.083818201417795e+27,2.0,1.5845632502852868e+29
603.834,502.5,491.5020241843703,1.0,2433.0,24.656,20.0,20.33585496932286,0.0,97.0,3.18182243056545e+26,1301412.4948573345,7.079289553696886e+27,2.0,1.5845632502852868e+29
664.0073333333333,573.5,521.2422104417698,1.0,2691.0,26.174666666666667,21.0,21.657950616087593,0.0,97.0,6.488112764181158e+26,2374601.9087930536,1.0013772440836231e+28,2.0,1.5845632502852868e+29
603.2313333333333,472.5,498.6043406197833,1.0,2259.0,23.532,17.0,20.841680418494732,0.0,97.0,2.1527243064731255e+26,308522.0282576629,5.783442220036253e+27,2.0,1.5845632502852868e+29
605.584,499.0,500.38438319356055,1.0,2524.0,24.314666666666668,20.0,20.781810593775404,0.0,97.0,5.028162479652032e+26,1297608.0567611833,8.48144441639329e+27,2.0,1.5845632502852868e+29
651.9873333333334,581.0,496.8269562998994,1.0,2288.0,26.401333333333334,24.0,20.563339503970543,0.0,97.0,3.268972310798741e+26,17137813.274347283,7.0846093520978e+27,2.0,1.5845632502852868e+29
623.0313333333334,499.0,476.7017890514875,1.0,2369.0,24.630666666666666,18.0,19.908614372231487,0.0,94.0,1.6640419467850504e+25,464603.4290150275,5.269009465792465e+26,2.0,1.9807040628566084e+28
661.1233333333333,536.0,484.8380748135287,1.0,2348.0,25.340666666666667,19.0,20.095421026249294,0.0,97.0,3.177544324091233e+26,749332.1834813398,7.079326787645741e+27,2.0,1.5845632502852868e+29
639.4846666666666,464.5,499.77188306088425,1.0,2372.0,24.421333333333333,17.0,20.99040602010568,0.0,97.0,1.3583852534329022e+26,304547.4636291845,4.1387688884013736e+27,2.0,1.5845632502852868e+29
737.5726666666667,669.5,524.4154339702658,1.0,2261.0,29.612666666666666,27.0,21.9659427194818,0.0,97.0,1.2754288438607052e+27,134669796.45129824,1.3740904114130518e+28,2.0,1.5845632502852868e+29
700.8266666666667,606.0,509.5710136532057,1.0,2381.0,28.543333333333333,24.0,21.37983759422778,0.0,97.0,7.665699989281355e+26,17150716.61476045,1.0845803030267114e+28,2.0,1.5845632502852868e+29
729.186,648.5,514.0099591162283,1.0,2356.0,29.538666666666668,26.0,21.35788312440059,0.0,97.0,7.40564166340794e+26,67548735.60368954,1.0799313779896276e+28,2.0,1.5845632502852868e+29
704.4126666666667,641.5,513.4608830017033,1.0,2261.0,28.594,26.0,21.113340900956437,0.0,97.0,4.261071371166287e+26,67545717.70157582,8.172551382930227e+27,2.0,1.5845632502852868e+29
655.1153333333333,570.0,503.6575563133701,1.0,2635.0,27.03,24.0,20.912925030548294,0.0,97.0,3.450439850785636e+26,17146660.294416614,7.115120594266356e+27,2.0,1.5845632502852868e+29
710.2126666666667,618.5,528.1199656387005,1.0,2525.0,29.107333333333333,26.0,21.663605722245062,0.0,97.0,1.784288210742219e+26,67546036.27143158,4.369636769693981e+27,2.0,1.5845632502852868e+29
661.3273333333333,552.5,526.4908446683148,1.0,2312.0,26.827333333333332,22.0,22.049917298912685,0.0,97.0,8.557417437413127e+26,4498105.927790386,1.1543884422998042e+28,2.0,1.5845632502852868e+29
737.9653333333333,702.0,518.898389666245,1.0,2566.0,29.846,30.0,21.464659730201486,0.0,97.0,6.407316164998919e+26,1074310676.2233734,1.0004424211977147e+28,2.0,1.5845632502852868e+29
663.0393333333334,535.5,516.7553545468967,1.0,2525.0,26.599333333333334,21.0,21.483081705275794,0.0,97.0,2.4027778117066026e+26,2375714.1757385284,5.82628843081044e+27,2.0,1.5845632502852868e+29
690.5426666666667,579.5,504.1946081090339,1.0,2316.0,27.932666666666666,24.0,20.959710547195595,0.0,97.0,3.342593541839782e+26,17143063.19912918,7.097592950928424e+27,2.0,1.5845632502852868e+29
714.18,633.0,528.9461102985823,1.0,2371.0,28.978666666666665,26.0,21.881275364008275,0.0,97.0,4.446351963537442e+26,67531788.63124734,8.19068395763514e+27,2.0,1.5845632502852868e+29
730.248,662.0,534.8324234399655,1.0,2438.0,30.300666666666668,29.0,22.4053773208328,0.0,97.0,7.507428149073494e+26,537406779.184427,1.0802382451349534e+28,2.0,1.5845632502852868e+29
680.7146666666666,596.5,509.916994472194,1.0,2320.0,27.849333333333334,25.0,21.18961930338113,0.0,97.0,5.490883537433619e+26,33939130.17019135,9.149901795638102e+27,2.0,1.5845632502852868e+29
708.9673333333334,624.5,526.6339053519268,1.0,2364.0,29.100666666666665,25.5,22.05662106690163,0.0,97.0,9.516174287901497e+26,50742163.60899234,1.2237036798201333e+28,2.0,1.5845632502852868e+29
695.9626666666667,589.0,509.97133900467605,1.0,2504.0,27.956,23.0,20.98788691920493,0.0,97.0,3.196549391561903e+26,8721703.892923739,7.079308966186443e+27,2.0,1.5845632502852868e+29
740.7606666666667,664.5,531.0648466865625,1.0,2514.0,30.045333333333332,28.0,22.224984699407305,0.0,97.0,1.2045472948395631e+27,268937913.96966314,1.3538499864706432e+28,2.0,1.5845632502852868e+29
726.5786666666667,634.5,520.3742856299577,2.0,2441.0,29.273333333333333,25.0,21.72233770926959,0.0,97.0,1.487032032132622e+27,33956781.4127083,1.5238111583338607e+28,3.0,1.5845632502852868e+29
702.55,625.5,516.1049759173677,1.0,2455.0,28.028,24.0,21.375481655392,0.0,97.0,1.0615157265382077e+27,17143713.11422976,1.2894631615529255e+28,2.0,1.5845632502852868e+29
690.798,600.5,522.5132201160081,1.0,2567.0,27.476666666666667,23.0,21.870408978546536,0.0,97.0,1.4649897660170013e+27,8716182.654007258,1.4856829015894703e+28,2.0,1.5845632502852868e+29
740.5146666666667,666.0,532.3139528995605,1.0,2347.0,29.501333333333335,26.0,22.54735752933269,0.0,97.0,1.861273449006069e+27,67547135.3255687,1.6814960295794447e+28,2.0,1.5845632502852868e+29
739.0613333333333,661.5,526.4491253402892,1.0,2621.0,29.69,27.0,21.96377092699096,0.0,97.0,1.5482150086288731e+27,134678387.62218243,1.5279315600590844e+28,2.0,1.5845632502852868e+29
718.7986666666667,646.5,529.0845018818408,1.0,2537.0,28.863333333333333,26.0,22.039978574298924,0.0,97.0,1.1964360268613417e+27,67540878.24257705,1.3557620880096545e+28,2.0,1.5845632502852868e+29
731.206,648.5,547.0268801110234,1.0,2483.0,29.399333333333335,25.0,22.87158060903434,0.0,97.0,1.665470822299289e+27,33959666.81101285,1.5831044239130036e+28,2.0,1.5845632502852868e+29
772.302,731.5,529.7452219032592,1.0,2393.0,30.954,30.0,21.89374074935574,0.0,97.0,8.508655520014962e+26,1074334432.9132333,1.154147001970758e+28,2.0,1.5845632502852868e+29
759.3853333333333,713.5,522.7706541606516,1.0,2628.0,30.009333333333334,29.0,21.361864296503295,0.0,97.0,1.4040563096558767e+27,537412608.8101932,1.4697341065424857e+28,2.0,1.5845632502852868e+29
735.542,675.5,513.1006336343778,2.0,2425.0,28.858,26.0,21.270742879990504,0.0,97.0,1.4869205113745164e+27,67546416.67571023,1.5238138977494472e+28,3.0,1.5845632502852868e+29
775.204,719.5,528.0845245324527,1.0,2542.0,30.729333333333333,29.0,21.617432923967225,0.0,97.0,1.718713837821469e+27,537405800.536819,1.6306972294367325e+28,2.0,1.5845632502852868e+29
731.1126666666667,663.0,523.3026682901163,1.0,2516.0,28.826666666666668,26.0,21.575648825057897,0.0,97.0,1.4083171441034772e+27,67527127.74530825,1.4722043815366608e+28,2.0,1.5845632502852868e+29
813.74,757.0,537.2623223963009,1.0,2485.0,32.269333333333336,31.0,22.183585362956,0.0,97.0,1.9233430366776885e+27,2148090363.4977365,1.7255680531427839e+28,2.0,1.5845632502852868e+29
779.7226666666667,730.0,534.2472989351987,1.0,2516.0,30.894,30.0,22.075206997896984,0.0,97.0,1.393223379914852e+27,1074315976.7102432,1.4695184979860144e+28,2.0,1.5845632502852868e+29
757.5506666666666,681.5,563.7520596558581,1.0,2473.0,29.844,27.0,23.327744511632496,0.0,97.0,1.7849241065606964e+27,134678305.73472124,1.6366896212673479e+28,2.0,1.5845632502852868e+29
765.1,720.0,533.3385447662051,1.0,2562.0,30.455333333333332,28.0,22.235827056551976,0.0,97.0,1.491657568523987e+27,268944084.5325396,1.5236910134010355e+28,2.0,1.5845632502852868e+29
772.414,738.0,529.4617517857168,1.0,2394.0,30.741333333333333,30.0,22.013596364267446,0.0,97.0,1.615382459633222e+27,1074311050.6404681,1.5780195951798832e+28,2.0,1.5845632502852868e+29
782.9926666666667,747.0,557.6381006347715,1.0,2482.0,31.192,31.0,23.51556511476317,0.0,97.0,2.2582175166096973e+27,2148101917.7063336,1.8623365173193106e+28,2.0,1.5845632502852868e+29
788.7346666666666,744.5,535.0200360094523,1.0,2329.0,31.276666666666667,31.0,22.061492595823058,0.0,97.0,7.498175523730403e+26,2148103844.4948215,1.0800901108974416e+28,2.0,1.5845632502852868e+29
734.7186666666666,665.0,546.3654669891044,1.0,2451.0,28.956,26.0,22.899535599366782,0.0,97.0,1.1637944867522668e+27,67531633.11992556,1.3519440755630796e+28,2.0,1.5845632502852868e+29
779.76,736.5,509.6508985570417,1.0,2378.0,30.914666666666665,29.0,21.454029572294548,0.0,97.0,7.165176264232653e+26,537418903.3307769,1.0119809897325624e+28,2.0,1.5845632502852868e+29
699.158,586.0,530.5426451938932,1.0,2512.0,27.466,22.0,22.264879159788855,0.0,97.0,1.1182009069567414e+27,4508162.135325234,1.2971729438645202e+28,2.0,1.5845632502852868e+29
725.7573333333333,647.5,527.3138683740032,1.0,2454.0,28.844,25.0,22.128254879226244,0.0,97.0,1.6983698920258626e+27,33963082.907326594,1.6278961029620307e+28,2.0,1.5845632502852868e+29
762.46,684.5,563.4595451908385,1.0,2572.0,30.748666666666665,28.0,23.638446752883087,0.0,97.0,1.8938467187954077e+27,268950300.45089257,1.6822068093512301e+28,2.0,1.5845632502852868e+29
735.4586666666667,651.0,575.3942558149924,1.0,2465.0,29.565333333333335,26.0,24.51016928179449,0.0,97.0,3.1452010129072344e+27,67534017.47066024,2.1909393315120937e+28,2.0,1.5845632502852868e+29
774.362,684.5,575.3745959135376,1.0,2533.0,31.252666666666666,28.0,24.055203724396563,0.0,97.0,2.8512144436139115e+27,268939997.2464175,2.0733346868068856e+28,2.0,1.5845632502852868e+29
762.958,659.0,578.3565119393631,4.0,2517.0,30.915333333333333,28.5,24.558694961708007,0.0,97.0,3.0119675533377695e+27,403182776.6524855,2.1467185359040215e+28,5.0,1.5845632502852868e+29
756.948,654.0,575.1581903812782,1.0,2676.0,30.50733333333333,27.0,24.140987543088528,0.0,97.0,2.677172140792594e+27,134683978.90080845,2.0292079453418677e+28,2.0,1.5845632502852868e+29
779.7973333333333,687.5,578.7781027816753,1.0,2359.0,31.472666666666665,29.0,24.644619146760796,0.0,97.0,3.22202119003969e+27,537403632.4473363,2.2195724783099856e+28,2.0,1.5845632502852868e+29
789.3746666666667,691.5,585.7889980970584,1.0,2559.0,32.024,28.5,24.73085975052222,0.0,97.0,3.693971818659085e+27,403174458.87909746,2.3463466404162916e+28,2.0,1.5845632502852868e+29
784.3186666666667,692.0,586.3986253265682,1.0,2368.0,31.828,29.0,24.654325164833313,0.0,97.0,3.4603710050234086e+27,537419402.1438804,2.2981598614261113e+28,2.0,1.5845632502852868e+29
781.424,722.5,567.4097028520632,1.0,2475.0,31.604,30.0,24.000816319450472,0.0,97.0,3.4085068690791204e+27,1074323310.8701355,2.2716065085476437e+28,2.0,1.5845632502852868e+29
800.4746666666666,745.5,572.2252656878719,1.0,2675.0,32.330666666666666,31.0,24.129124715902055,0.0,97.0,3.1333526089274123e+27,2148100651.6170387,2.1847520574549145e+28,2.0,1.5845632502852868e+29
804.6586666666667,722.0,593.3424740329615,1.0,2502.0,32.448,30.0,25.09359737728597,0.0,97.0,3.7428508340730255e+27,1074315178.7019205,2.3649676506865635e+28,2.0,1.5845632502852868e+29
788.844,725.5,575.500743987935,1.0,2515.0,31.851333333333333,30.0,24.338663991453785,0.0,97.0,3.6967426596224855e+27,1074316584.8993688,2.362724894569156e+28,2.0,1.5845632502852868e+29
755.8753333333333,693.5,580.2291005498508,1.0,2493.0,30.285333333333334,27.0,24.70041669464078,0.0,97.0,3.1444573021899747e+27,134687755.3238142,2.1906119927669654e+28,2.0,1.5845632502852868e+29
761.6946666666666,644.5,575.9629201938457,1.0,2444.0,30.654666666666667,27.0,24.291220874125603,0.0,97.0,2.9488836691744195e+27,134678950.64799726,2.1115033796802304e+28,2.0,1.5845632502852868e+29
727.242,635.0,566.6305069761069,1.0,2807.0,29.505333333333333,27.0,24.321772925143062,0.0,97.0,3.30258101965233e+27,134677411.509062,2.2546616690660573e+28,2.0,1.5845632502852868e+29
767.7833333333333,681.0,573.4139218071202,1.0,2591.0,31.162666666666667,28.0,24.59298422088887,0.0,97.0,3.6152074912589216e+27,268950107.07735753,2.3302684510846386e+28,2.0,1.5845632502852868e+29
772.5526666666667,677.0,578.3948748270702,1.0,2454.0,31.170666666666666,28.0,24.55703985056469,0.0,97.0,2.779249215178631e+27,268948179.5809548,2.035880500728417e+28,2.0,1.5845632502852868e+29
730.8533333333334,637.0,556.9928184655726,1.0,2583.0,29.584,26.0,24.206093117229802,0.0,97.0,3.951109115204571e+27,67545824.16153476,2.4424156919131252e+28,2.0,1.5845632502852868e+29
785.36,696.0,580.5539559191146,1.0,2460.0,31.973333333333333,30.0,24.620302372003657,0.0,97.0,3.3391937895223777e+27,1074318013.6452646,2.2333104233679194e+28,2.0,1.5845632502852868e+29
752.736,659.0,549.5424930224535,1.0,2440.0,30.728666666666665,27.0,23.437499402074064,0.0,97.0,2.6993521996289855e+27,134688828.4505505,2.03000052861894e+28,2.0,1.5845632502852868e+29
738.7566666666667,631.5,550.3096995833852,1.0,2432.0,29.92,26.0,23.521400185079685,0.0,97.0,3.5060377143828515e+27,67551036.16106842,2.324599005879725e+28,2.0,1.5845632502852868e+29
718.388,584.5,564.1516522969097,1.0,2537.0,29.298,24.0,24.32592299036839,0.0,97.0,2.90114615135376e+27,17148230.644047953,2.076226878652435e+28,2.0,1.5845632502852868e+29
730.622,616.5,571.7732701423995,1.0,2379.0,29.74,26.0,24.373518416510983,0.0,97.0,3.0976871715032297e+27,67530313.52138588,2.182217219691091e+28,2.0,1.5845632502852868e+29
758.876,694.0,571.2397563988931,1.0,2584.0,31.038666666666668,29.0,24.457933373220413,0.0,97.0,3.8662117668990215e+27,537422992.4321332,2.427494070305175e+28,2.0,1.5845632502852868e+29
729.3013333333333,608.5,566.2908886178159,1.0,2296.0,29.802666666666667,26.0,24.35106553908656,0.0,97.0,2.618582681258381e+27,67545110.35786125,1.9907080164250223e+28,2.0,1.5845632502852868e+29
695.3386666666667,570.5,558.6703869947726,1.0,2483.0,28.556,24.0,24.122579961521527,0.0,97.0,3.291652618891936e+27,17139562.88504851,2.2297729471999806e+28,2.0,1.5845632502852868e+29
709.238,604.0,556.6776577960834,1.0,2401.0,28.914666666666665,24.0,23.800211166196732,0.0,97.0,2.624872164382572e+27,17148725.232024923,1.998562318186094e+28,2.0,1.5845632502852868e+29
